,Unnamed: 0,latitud,longitud,titulo,tipo_propiedad,precio,moneda,m2,ambientes
639,639,-34.583755,-58.443695,Venta Departamento 1 Amb C/amenities Renta Anticipada Palermo Hollywood,Apartamento,110235.0,USD,34.5,1.0
640,640,-34.61281,-58.363373,Alquiler Departamento 3 Dormitorios Y Escritorio Con Cochera 160 M2 - Puerto Madero,Apartamento,170000.0,COP,160.0,5.0
641,641,-34.63591,-58.437313,Thompson Al 800 - Caballito - Cap Fed - 3 Amb Con Balcón Y Patio,Apartamento,42000.0,COP,70.0,3.0
642,642,-34.587143,-58.38805,Alquiler Depto 2 Amb. Recoleta,Apartamento,26000.0,COP,50.0,2.0
643,643,-34.63241,-58.465603,Monoambiente Divisible 2do Piso Al Frente,Apartamento,21000.0,COP,37.0,1.0
644,644,-34.59978,-58.404537,Alquiler Departamento 2 Amb. Amoblado Barrio Norte,Apartamento,29500.0,COP,45.0,2.0
645,645,-34.566395,-58.479782,Alquiler Monoambiente Divisble Con Cochera Y Amenties Corredor Donado Holmberg,Apartamento,30000.0,COP,57.0,1.0
646,646,-34.59526,-58.40132,Alquiler 2 Amb. Patio Y  Amb. Extra Barrio Norte,Apartamento,30000.0,COP,70.0,2.0
647,647,-34.604992,-58.393887,Alquiler Amplio Depto. 2 Amb. 72 M2 Impecable!!,Apartamento,28000.0,COP,72.0,2.0
648,648,-34.605885,-58.425194,Departamento - Almagro,Apartamento,25000.0,COP,26.0,1.0
649,649,-34.54877,-58.469257,Alquiler Nuñez 3 Ambientes Con 1 Cochera,Apartamento,60000.0,COP,80.0,3.0
650,650,-34.618042,-58.40391,"Avenida Jujuy 759, Caba/ Alquiler Departamento 1 Ambiente/ $",Apartamento,15000.0,COP,17.0,1.0
651,651,-34.618042,-58.40391,S. Cristobal Venida Jujuy 759/ Alquiler Depto 1 Ambiente,Apartamento,15000.0,COP,17.0,1.0
652,652,-34.590027,-58.39521,Alquiler Departamento 2 Ambientes En Recoleta,Apartamento,22000.0,COP,34.0,2.0
653,653,-34.618042,-58.40391,Almagro Venida Jujuy 759/ Alquiler Departamento 1 Ambiente,Apartamento,15000.0,COP,17.0,1.0
654,654,-34.609615,-58.362617,2 Ambientes Amoblado Con Amenities Y Cochera El Mirador Puerto Madero,Apartamento,75000.0,COP,68.0,2.0
655,655,-34.637676,-58.496548,Alquiler Departamento 3 Ambientes ,Apartamento,30000.0,COP,70.0,3.0
656,656,-34.60352,-58.389366,Alquiler 3 Ambientes Amplio En Tribunales Luminoso,Apartamento,40000.0,COP,73.0,3.0
657,657,-34.548836,-58.45963,Alquil Hermoso Lical Dos Plantas Con Patio En Recoleta,Apartamento,35000.0,COP,139.0,9.0
658,658,-34.58001,-58.399525,Depto En Alq En Palermo Ch 7 Amb Reci 2 Coch Amueb,Apartamento,5000.0,USD,266.0,7.0
659,659,-34.595947,-58.44593,Alquiler - 1 Ambiente - A Estrenar,Apartamento,26900.0,COP,39.0,1.0
660,660,-34.60453,-58.363316,Alquiler 2 Amb Torres Del Yacht C/coch Apto Prof,Apartamento,95000.0,COP,70.0,2.0
661,661,-34.56409,-58.45648,Ciudad De La Paz 1900 Luminoso! Apto Profesional,Apartamento,23000.0,COP,37.0,2.0
662,662,-34.57052,-58.49146,Departamentos Alquiler Villa Urquiza,Apartamento,22000.0,COP,35.0,2.0
663,663,-34.617744,-58.37651,Monoambiente Con Balcon San Telmo,Apartamento,20000.0,COP,35.0,1.0
664,664,-34.624447,-58.375874,"Alquiler Temporario, Amoblado Con Cochera En Quartier San Telmo",Apartamento,40000.0,COP,44.0,2.0
665,665,-34.598103,-58.442806,Depto De 2 Ambientes En Villa Crespo. Frente. Excelente.,Apartamento,250.0,USD,40.0,2.0
666,666,-34.550407,-58.469788,Departamentos Alquiler Nuñez,Apartamento,25000.0,COP,40.0,2.0
667,667,-34.598103,-58.442806,Alquiler Temporario Amoblado Dia Semana Mes Z/ Oulets Subte,Apartamento,1700.0,COP,45.0,2.0
668,668,-34.594807,-58.39267,Alquiler Temporal Departamento 3 Ambientes Recoleta,Apartamento,45000.0,COP,56.0,3.0
669,669,-34.56281,-58.476757,Departamentos Alquiler Congreso,Apartamento,18000.0,COP,33.0,1.0
670,670,-34.609104,-58.382523,Excelente Dpto 4amb 120m En San Telmo Bajas Expensa!!,Apartamento,55000.0,COP,120.0,4.0
671,671,-34.601997,-58.418037,Departamento - Almagro,Apartamento,16000.0,COP,23.0,1.0
672,672,-34.57353,-58.436592,Departamento Luminoso 2 Ambientes Con Balcon.,Apartamento,25000.0,COP,45.0,2.0
673,673,-34.587597,-58.418343,Departamento - Palermo,Apartamento,18000.0,COP,29.0,1.0
674,674,-34.605145,-58.38448,Alquiler De Departamento De 2 Ambientes En Sarmiento Al 1200,Apartamento,17000.0,COP,40.0,2.0
675,675,-34.565395,-58.44038,"Las Cañitas 40 M2 2 Ambientes, Cocina Independiente ",Apartamento,30000.0,COP,40.0,2.0
676,676,-34.612957,-58.37468,"Espectacular Ubicacion Cerca De Plaza De Mayo,cabildo,etc",Apartamento,18000.0,COP,55.0,2.0
677,677,-34.578064,-58.426533,Departamento - Palermo,Apartamento,20000.0,COP,34.0,2.0
678,678,-34.643585,-58.428654,Departamento 1 Ambiente,Ph,8000.0,COP,25.0,1.0
679,679,-34.60333,-58.457714,Batalla Del Pari 1129 2 Frente Balcón M/lum 2 Amb,Apartamento,25000.0,COP,44.0,2.0
680,680,-34.563232,-58.463734,Departamento En Alquiler En Belgrano,Apartamento,45000.0,COP,73.0,3.0
681,681,-34.57227,-58.479828,Alquiler Monoambiente Con Balcon Contrafrente Villa Urquiza,Apartamento,25000.0,COP,43.0,1.0
682,682,-34.577583,-58.43904,Alquiler Depto Tipo Loft De 40 Mts² En Quartier Dorrego (qd_9a1),Apartamento,42000.0,COP,40.0,1.0
683,683,-34.579044,-58.487785,Departamento - Urquiza R,Apartamento,18000.0,COP,0.0,1.0
684,684,-34.60111,-58.504322,Av. Francisco Beiró 3657,Apartamento,22500.0,COP,29.0,1.0
685,685,-34.634716,-58.4619,Departamento De 2 Ambientes En Venta En Flores,Apartamento,25000.0,COP,41.0,2.0
686,686,-34.570286,-58.44053,Alquiler Departamento 2 Ambientes Expensas Bajas Palermo,Apartamento,23000.0,COP,33.0,2.0
687,687,-34.617172,-58.375263,"Monoambiente  En Alquiler Con Balcón En San Telmo, Capital Federal",Apartamento,16000.0,COP,27.37,1.0
688,688,-34.587822,-58.39982,Pacheco De Melo 2400,Apartamento,20000.0,COP,41.0,2.0
689,689,-34.549664,-58.46739,Two Bedroom De Lujo En Excelente Torre,Apartamento,150000.0,COP,120.0,3.0
690,690,-34.55006,-58.485794,Departamento - Saavedra,Apartamento,33000.0,COP,100.0,4.0
691,691,-34.592293,-58.507008,Monoambiente Con Balcón Y Parrilla Propia - Alquiler Devoto,Apartamento,21000.0,COP,38.0,1.0
692,692,-34.62094,-58.417637,Excelente Unidad Gran Ambiente Y Medio Contrafrente Balcon,Apartamento,20000.0,COP,38.0,1.0
693,693,-34.622604,-58.431778,Muy Buen Depto 2 Ambientes Amplio Bien Ubicado,Apartamento,19000.0,COP,42.0,2.0
694,694,-34.563496,-58.441517,Depto 2 Ambs Zona Las Cañitas A Metros Del Hipodromo,Apartamento,22000.0,COP,46.0,2.0
695,695,-34.577503,-58.41297,Alquiler Botánico - J. F. Seguí 3900 - 3 Ambientes   Dep   Cochera,Apartamento,59000.0,COP,98.0,3.0
696,696,-34.55248,-58.484562,Departamento En Alquiler 1 Amb - Saavedra,Apartamento,20000.0,COP,42.0,1.0
697,697,-34.58085,-58.432293,Pleno Palermo Hollywood A Mts Soler,Apartamento,30000.0,COP,49.0,2.0
698,698,-34.6022,-58.40793,2 Ambientes Al Frente Hiper Luminoso !!!,Apartamento,20000.0,COP,34.0,2.0
699,699,-34.554775,-58.456547,Hermoso Monoambiente En Alquiler En Belgrano!,Apartamento,24000.0,COP,43.0,1.0
700,700,-34.58184,-58.41317,"1 Ambiente Divisible, Edificio Nuevo Y Hermosa Vista",Apartamento,25900.0,COP,44.0,1.0
701,701,-34.569176,-58.4347,Alquiler Temporario Cañitas 2 Ambientes,Apartamento,29000.0,COP,42.0,2.0
702,702,-34.616177,-58.462696,Departamento En Alquiler En Flores,Apartamento,27500.0,COP,50.0,2.0
703,703,-34.565083,-58.4402,Alquiler: Hermoso Duplex - 100 Mts. - 2 Dorm   Dep.   Cochera - Muy Luminoso!,Apartamento,80000.0,COP,105.0,3.0
704,704,-34.589542,-58.39368,Recoleta 2 Ambientes Con Patio Y Cochera.,Apartamento,90000.0,COP,102.0,2.0
705,705,-34.608807,-58.3935,Alquiler Departamento 2 Amb Con Balcon Al Frente,Apartamento,18000.0,COP,42.1,0.0
706,706,-34.565083,-58.4402,Alquiler: Hermoso Duplex - 100 Mts. - 2 Dorm   Dep.   Cochera - Muy Luminoso!,Apartamento,80000.0,COP,105.0,3.0
707,707,-34.594025,-58.39354,Impecable 3 Amb. En Los Galgos - Piso Alto Con Vista Al Rio,Apartamento,55000.0,COP,68.0,3.0
708,708,-34.60878,-58.425312,Departamento - Almagro,Apartamento,15000.0,COP,22.0,1.0
709,709,-34.59772,-58.438725,"3 Amb C/dep Al Frente Con Balcón, A 1 Cuadra Subte B",Apartamento,43000.0,COP,93.0,3.0
710,710,-34.621834,-58.371395,2 Amb En El Barrio De San Telmo Ubicado Sobre Avenida,Apartamento,19000.0,COP,41.0,2.0
711,711,-34.59772,-58.438725,4 Ambientes Al Frente Con Balcón Y Patio A 1 Cuadra  Subte B,Apartamento,43000.0,COP,93.0,4.0
712,712,-34.589138,-58.401554,Departamento En Alquiler En Recoleta,Apartamento,40000.0,COP,104.76,3.0
713,713,-34.6271,-58.505154,Departamento - Floresta,Apartamento,23000.0,COP,0.0,2.0
714,714,-34.62498,-58.502426,Departamento - Monte Castro,Apartamento,20000.0,COP,42.0,2.0
715,715,-34.588257,-58.411263,Alquiler Departamento Plaza Las Heras 2 Ambientes Vig 24hs,Apartamento,21000.0,COP,35.0,2.0
716,716,-34.59989,-58.435146,Departamento - Villa Crespo,Apartamento,20000.0,COP,0.0,1.0
717,717,-34.562325,-58.465363,Alquiler Monoambiente Con Balcon En Belgrano,Apartamento,22000.0,COP,40.0,1.0
718,718,-34.6305,-58.458908,Alquiler Depto 1 Amb Sin Expensas Interno Plaza Miseri,Apartamento,15000.0,COP,28.0,1.0
719,719,-34.587067,-58.388077,Excelente Depto Tipo Loft En Recoleta - Opcion Cochera,Apartamento,45000.0,COP,75.0,3.0
720,720,-34.611004,-58.361275,Alquiler 3 Amb. -  Con Muebles - Puerto Madero,Apartamento,155000.0,COP,136.0,3.0
721,721,-34.58639,-58.43996,Departamento Monoambiente Divisible Con Parrilla,Apartamento,27000.0,COP,49.0,1.0
722,722,-34.591335,-58.380833,Alquiler Departamento 2amb Arroyo-retiro,Apartamento,35000.0,COP,67.0,2.0
723,723,-34.619873,-58.50858,Departamento 2 Ambientes. Apto Profesional. Monte Castro,Apartamento,22000.0,COP,37.0,2.0
724,724,-34.617146,-58.414227,Departamento - Almagro,Apartamento,28000.0,COP,0.0,3.0
725,725,-34.579662,-58.480663,Departamentos Alquiler Villa Urquiza,Apartamento,27000.0,COP,50.0,2.0
726,726,-34.564857,-58.462505,2 Amb En Suite Con Cocina C/cdor Diario- Apto Prof,Apartamento,35000.0,COP,47.0,2.0
727,727,-34.586666,-58.414646,Alquiler Departamento 3 Amb Con Baulera ,Apartamento,34000.0,COP,61.0,3.0
728,728,-34.616386,-58.3676,Alquiler 2 Ambientes Edificio  Torre La Prensa ,Apartamento,32000.0,COP,54.0,2.0
729,729,-34.61912,-58.361332,Alquiler Temp 2 Amb-puerto Madero-zencity,Apartamento,98000.0,COP,65.0,2.0
730,730,-34.61612,-58.362843,Alquiler Temporario En Lumiere,Apartamento,65000.0,COP,38.0,1.0
731,731,-34.619213,-58.360336,Hermoso Ambiente Con Cochera - Torre Harbour!!,Apartamento,43000.0,COP,46.0,1.0
732,732,-34.6146,-58.377544,Monoambiente En Alquiler - San Telmo,Apartamento,12500.0,COP,22.0,1.0
733,733,-34.583015,-58.419327,Semipiso De Categoría,Apartamento,2200.0,USD,208.0,7.0
734,734,-34.583015,-58.419327,Semipiso De Categoría - Vista A Pulmón Verde,Apartamento,2500.0,USD,208.0,7.0
735,735,-34.57089,-58.488472,Departamentos Alquiler Villa Urquiza,Apartamento,30000.0,COP,51.0,2.0
736,736,-34.589577,-58.406296,Alquiler 3 Amb - Con Cochera Torre Deco!!!,Apartamento,120000.0,COP,80.0,3.0
737,737,-34.55038,-58.461586,Monoamb. C/cochera A Estrenar. Opcion S/cochera Consultar,Apartamento,30000.0,COP,45.0,1.0
738,738,-34.58673,-58.400806,Agüero Y Melo Muy Buen Ambiente Apto Profesional Mucha Luz,Apartamento,16000.0,COP,24.77,1.0
739,739,-38.50529,-63.566895,Alquiler Recoleta 2 Ambientes! A Nuevos Los Deptos !!!,Apartamento,22000.0,COP,55.0,2.0
740,740,-34.566395,-58.452293,Departamento - Belgrano,Apartamento,40000.0,COP,0.0,2.0
741,741,-34.589317,-58.38893,Alquiler Recoleta 2 Ambientes Quintana,Apartamento,20000.0,COP,47.0,2.0
742,742,-34.56729,-58.45063,"Departamento 3 Amb, Apto Profesional - Living, 2 Dormitorios",Apartamento,30000.0,COP,50.0,3.0
743,743,-34.58409,-58.412796,Departamento De 2 Ambientes Palermo Luminoso Exelente Ubicacion,Apartamento,20500.0,COP,40.0,2.0
744,744,-34.634842,-58.455418,Depto De Dos Ambientes Al Lateral Muy Luminoso - Flores,Apartamento,20000.0,COP,48.0,2.0
745,745,-34.594997,-58.39728,Monoambiente En Recoleta - Apto Profesional,Apartamento,29000.0,COP,48.0,1.0
746,746,-34.594997,-58.39728,Monoambiente En Recoleta,Apartamento,29000.0,COP,48.0,1.0
747,747,-34.602924,-58.424026,Dueño Directo Alquila Excelente Departamento Tres Ambientes,Apartamento,46000.0,COP,60.0,3.0
748,748,-34.592487,-58.39875,Departamento - Recoleta,Apartamento,45000.0,COP,70.0,4.0
749,749,-34.54077,-58.46475,Departamento Apto Profesional - Nuñez,Apartamento,20000.0,COP,35.0,1.0
750,750,-34.59213,-58.513348,Departamento - Villa Devoto,Apartamento,28000.0,COP,56.0,3.0
751,751,-34.597984,-58.423573,Departamentos Alquiler Palermo,Apartamento,30000.0,COP,40.0,1.0
752,752,-34.639446,-58.515816,Departamento 3 Amb Balcón Rivadavia Y Fonrouge Liniers,Apartamento,25000.0,COP,70.0,3.0
753,753,-34.625473,-58.401928,4 Ambientes C/dependencia San Cristobal,Apartamento,30000.0,COP,116.0,4.0
754,754,-34.631878,-58.483925,Departamento - Floresta,Apartamento,30000.0,COP,70.0,3.0
755,755,-34.611843,-58.41953,2 Ambientes En Almagro,Apartamento,18000.0,COP,47.0,2.0
756,756,-34.612377,-58.406845,"1 Amb. Once, Catamarca Esq. Moreno,",Apartamento,12000.0,COP,21.0,1.0
757,757,-34.58008,-58.44155,Excelente 2 Amb En Alquiler Temporario En Complejo Full Amenities - Precio Paquete,Apartamento,40000.0,COP,48.0,2.0
758,758,-34.62561,-58.461254,Gavilán 300 Y Bacacay Pb Flores 3 Amb. Interno C/patio. Apto Profesional.,Apartamento,14000.0,COP,32.0,3.0
759,759,-34.594185,-58.432293,Villa Crespo. Departamento 2 Ambientes. Alquiler Temporario Sin Garantías.,Apartamento,30000.0,COP,43.0,2.0
760,760,-34.613094,-58.359474,Departamentos Alquiler Puerto Madero,Apartamento,2200.0,USD,150.0,3.0
761,761,-34.611244,-58.360546,"Le Parc Puerto Madero - 2 Suites, 2 Cocheras. Todo Reciclado. Se Vende Con Renta Hasta 2021.",Apartamento,820000.0,USD,135.0,3.0
762,762,-34.55372,-58.452484,Monoambiente Amplio Con Parrilla,Apartamento,22000.0,COP,40.0,1.0
763,763,-34.608368,-58.516445,Mono A Estrenar Super Luminoso Con Balcón,Apartamento,20000.0,COP,35.0,1.0
764,764,-34.62523,-58.429474,Monoambiente En Alquiler En Caballito,Apartamento,20000.0,COP,35.0,1.0
765,765,-34.630043,-58.44412,3 Ambientes - Cochera - Impecable - Luminoso.-,Apartamento,49000.0,COP,65.4,3.0
766,766,-34.61551,-58.380093,"Alquiler Monoambiente Premium En Edificio Con Amenities, Monserrat",Apartamento,18800.0,COP,40.0,1.0
767,767,-34.59747,-58.44607,2amb Ftre. Balcon Thames 200 -villa Crespo,Apartamento,27000.0,COP,45.0,2.0
768,768,-34.60603,-58.418404,Departamento - Almagro,Apartamento,47000.0,COP,70.0,3.0
769,769,-34.556515,-58.46441,Departamento - Belgrano,Apartamento,32000.0,COP,50.0,2.0
770,770,-34.580936,-58.44458,Departamento - Palermo Hollywood,Apartamento,17000.0,COP,32.0,2.0
771,771,-34.58645,-58.406647,Departamento - Alquiler 3 Amb.amoblado - Palermo -,Apartamento,35000.0,COP,68.0,3.0
772,772,-34.627052,-58.50837,Hermoso Departamento Monoambiente Al Frente Monte Castro!,Apartamento,21000.0,COP,38.0,1.0
773,773,-34.610447,-58.444424,3amb Con Dep. 100m2 C-frente Luminoso Planes 800caballito,Apartamento,30000.0,COP,102.0,3.0
774,774,-34.61055,-58.401646,Departamento 2 Amb Frente Bcon Frances Lum Todo Electrico!,Apartamento,18000.0,COP,38.0,2.0
775,775,-34.610306,-58.362904,Bayres Madero Departamento De 1 Dormitorio Amoblado Con Cochera.,Apartamento,70000.0,COP,69.0,2.0
776,776,-34.616463,-58.367367,Alquiler Monoambiente Amoblado  En Quartier Madero Urbano.,Apartamento,28000.0,COP,37.0,1.0
777,777,-34.57795,-58.4381,Alquiler Depto Amoblado Con Balcón Y Cochera En Live Hotel.,Apartamento,60000.0,COP,75.0,2.0
778,778,-34.63679,-58.490788,"Departamento  En Alquiler Ubicado En Villa Luro, Capital Federal",Apartamento,21500.0,COP,34.0,1.0
779,779,-34.590878,-58.397205,Peña 2200 3-12 - Recoleta - Departamentos 2 Ambientes - Alquiler,Apartamento,25000.0,COP,40.0,2.0
780,780,-34.59195,-58.39427,"Departamento Piso  En Alquiler Ubicado En Recoleta, Capital Federal",Apartamento,95000.0,COP,151.39,5.0
781,781,-34.590626,-58.41674,Alquiler  Depto 2 Ambientes - Temporario-  Palermo -,Apartamento,18000.0,COP,32.0,2.0
782,782,-34.56496,-58.440586,Alquiler 4 Ambientes En Belgrano,Apartamento,45000.0,COP,93.0,4.0
783,783,-34.55034,-58.466507,Departamento - Nuñez,Apartamento,26000.0,COP,46.0,3.0
784,784,-34.595356,-58.37965,Monoambiente Divisible Con Balcón,Apartamento,18000.0,COP,42.0,2.0
785,785,-34.55891,-58.451088,Alquiler Departamento 2 Ambientes Con Balcón - Belgrano C,Apartamento,26000.0,COP,53.0,2.0
786,786,-34.589413,-58.387478,"Alquiler De Departamento 3 Ambientes En Recoleta, Capital Federal (1938.)",Apartamento,80000.0,COP,130.0,3.0
787,787,-34.627243,-58.429592,Departamento - Alquiler 2 Ambientes A Estrenar - Caballito -,Apartamento,40000.0,COP,40.0,2.0
788,788,-34.603577,-58.411743,Departamento - Abasto,Apartamento,23000.0,COP,45.0,2.0
789,789,-34.565212,-58.440742,Alquiler Piso De Categoría 4 Amb. Con Dep.y Cochera,Apartamento,90000.0,COP,167.0,4.0
790,790,-34.64175,-58.412674,Dos Ambientes Luminoso En Segundo Piso,Apartamento,16000.0,COP,35.0,2.0
791,791,-34.62489,-58.43764,Alquiler Departamento 2 Amb Caballito.,Apartamento,20000.0,COP,41.0,2.0
792,792,-34.599686,-58.492847,Alquiler 2 Ambientes En Villa Del Parque,Apartamento,24000.0,COP,45.0,2.0
793,793,-34.552124,-58.45165,Departamento 3 Ambientes. Amoblado. Belgrano.,Apartamento,39000.0,COP,60.0,3.0
794,794,-34.5597,-58.446823,Dep 2 Amb Barrancas  Belgrano. Dño Directo. Vista Panoramica,Apartamento,41000.0,COP,40.0,2.0
795,795,-34.550743,-58.453716,Congreso 1500 - Nuñez - Pileta   Sum   Balcón   Laundry -excelente Estado,Apartamento,24000.0,COP,44.0,1.0
796,796,-34.59153,-58.495884,Dueño Alquiler Depto 2 Amb Amoblado  Luminoso  Agronomia,Apartamento,29000.0,COP,43.0,2.0
797,797,-34.619,-58.360554,Alquiler Departamento 4 Ambientes Puerto Madero,Apartamento,130000.0,COP,170.0,4.0
798,798,-34.57713,-58.439396,"Alquiler Temporal Amoblado En Quartier Dorrego, Palermo",Apartamento,800.0,USD,45.0,2.0
799,799,-34.59129,-58.423492,Alquiler Dos Ambientes En Palermo Amoblado,Apartamento,29000.0,COP,47.0,2.0
800,800,-34.57708,-58.48696,Olazabal 5200 - Villa Urquiza - 2 Amb - Frente - Luminoso - Exc Ubicación,Apartamento,25000.0,COP,44.0,2.0
801,801,-34.60282,-58.40486,Mono Ambiente Con Balcón .vista Abierta .amenites,Apartamento,18000.0,COP,26.0,1.0
802,802,-34.597164,-58.381397,Alquiler Monombiente Divisible Luminoso Retiro,Apartamento,22000.0,COP,31.0,1.0
803,803,-34.623432,-58.384315,Departamento 1 Amb Alquiler  Constitucion,Apartamento,15000.0,COP,25.0,1.0
804,804,-34.62249,-58.43481,Excelente 2 Amb Con Renta,Apartamento,125000.0,USD,47.0,2.0
805,805,-34.615982,-58.43915,"Alquiler En Caballito, Dos Ambientes Con Gran Balcón Al Frente. Muy Luminoso.",Apartamento,24000.0,COP,39.0,2.0
806,806,-34.61035,-58.407284,Amplio Dpto 4 Amb Mas Dep En Alquiler,Apartamento,42000.0,COP,113.0,4.0
807,807,-34.584995,-58.424778,Alquiler Monoambiente Amplio. Palermo.luminoso,Apartamento,25000.0,COP,44.0,1.0
808,808,-38.416096,-63.616673,Departamento - Flores,Apartamento,16500.0,COP,28.0,1.0
809,809,-34.560966,-58.46514,Alquiler Monoambiente,Apartamento,20000.0,COP,36.0,1.0
810,810,-34.582558,-58.42311,2 Ambientes En Alquiler En Palermo Subte D,Apartamento,28000.0,COP,49.0,1.0
811,811,-34.59028,-58.401302,Departamento 2 Amb Recoleta Con Lavadero,Apartamento,20000.0,COP,32.0,2.0
812,812,-34.593025,-58.399967,1 Amb Y Medio  Cocina Separada - Baño Completo,Apartamento,17000.0,COP,27.0,1.0
813,813,-34.598034,-58.497654,Alquiler 2 Ambientes Villa Del Parque,Apartamento,20000.0,COP,33.0,2.0
814,814,-34.563213,-58.45994,Departamentos Alquiler Belgrano,Apartamento,19500.0,COP,38.0,2.0
815,815,-34.628654,-58.470478,Departamentos Alquiler Flores,Apartamento,20000.0,COP,38.0,2.0
816,816,-34.59767,-58.37842,Departamentos Alquiler Temporal Retiro,Apartamento,25000.0,COP,45.0,2.0
817,817,-34.573353,-58.479237,Departamentos Alquiler Villa Urquiza,Apartamento,37000.0,COP,60.0,3.0
818,818,-34.60871,-58.400433,En Alquiler Dpto 3 Amb Apto Profesional En Balvane,Apartamento,27000.0,COP,65.0,3.0
819,819,-34.551792,-58.45216,Alquiler Temporal Departamento 4 Ambientes.,Apartamento,45000.0,COP,71.0,4.0
820,820,-34.59196,-58.41311,Departamentos Alquiler Palermo,Apartamento,20000.0,COP,34.0,2.0
821,821,-34.627167,-58.435143,Departamentos Alquiler Caballito,Apartamento,20500.0,COP,42.0,1.0
822,822,-34.55401,-58.458153,"Alquiler Temporario Belgrano, 2 Ambientes C Pileta",Apartamento,55000.0,COP,47.0,2.0
823,823,-34.578224,-58.435417,"Excelente Dpto De 2 Amb, Totalmente Amoblado ! $ 35000",Apartamento,35000.0,COP,56.0,2.0
824,824,-34.601814,-58.386845,Alquiler De De Departamento 4 Ambientes,Apartamento,28000.0,COP,59.0,4.0
825,825,-34.600937,-58.396435,Departamento Alquiler Temporario,Apartamento,28000.0,COP,31.0,1.0
826,826,-34.579464,-58.4278,Departamento En Alquiler En Palermo,Apartamento,20000.0,COP,49.0,2.0
827,827,-34.58719,-58.407616,Departamento - Palermo,Apartamento,19000.0,COP,30.0,1.0
828,828,-34.596924,-58.409393,Alquiler Temporal 2 Ambientes A Estrenar!,Apartamento,45000.0,COP,47.0,2.0
829,829,-34.55309,-58.453876,Alquilo Monoambiente En Belgrano C,Apartamento,20000.0,COP,30.0,1.0
830,830,-34.54275,-58.460144,Departamento En Alquiler En Nuñez ,Apartamento,15900.0,COP,35.0,1.0
831,831,-34.56638,-58.43458,Departamento En Alquiler En Las Cañitas,Apartamento,15000.0,COP,30.0,1.0
832,832,-34.606113,-58.42447,Alquiler Temporario Almagro Hospital Italiano,Apartamento,980.0,COP,38.0,1.0
833,833,-34.559032,-58.456367,Departamento Alquiler  Belgrano 3 Amb Cochera Amenities,Apartamento,45000.0,COP,70.0,3.0
834,834,-34.617718,-58.362057,Departamento En Alquiler  En Puerto Madero Chateau Puerto Madero,Apartamento,90000.0,COP,80.0,2.0
835,835,-34.552673,-58.46006,Alquiler 2 Ambientes En Belgrano | Departamento | Alquiler | Belgrano | Le Bleu,Apartamento,33000.0,COP,50.0,2.0
836,836,-34.596966,-58.37527,Alquiler De 2 Ambientes Barrio Retiro ,Apartamento,17000.0,COP,40.0,2.0
837,837,-34.565426,-58.435726,1 Ambiente Amplio En Alquiler En Las Cañitas ,Apartamento,14000.0,COP,30.0,1.0
838,838,-34.53807,-58.466522,Departamento 2 Ambientes En Nuñez,Apartamento,45000.0,COP,67.0,2.0
839,839,-34.632187,-58.408623,Departamento - Parque Patricios,Apartamento,17500.0,COP,0.0,2.0
840,840,-34.56988,-58.4478,"Monoambiente, Cocina C/barra - Excelente Estado Y Ubicación",Apartamento,16300.0,COP,20.0,1.0
841,841,-34.621067,-58.434944,Hermoso Monoambiente  C/amenities Apto Profesional,Apartamento,22000.0,COP,30.0,1.0
842,842,-34.571022,-58.4866,Departamento De 1 Ambiente. Balcón. Villa Urquiza.,Apartamento,20000.0,COP,29.0,1.0
843,843,-34.602985,-58.424156,"Departamento · 32m² · 2 Ambientes Gascon , Almagro, Capital",Apartamento,20000.0,COP,35.0,2.0
844,844,-34.61733,-58.44266,"Bogota Al 800  · 45m² · 2 Ambientes  , Caballito, Cap Fed",Apartamento,21000.0,COP,48.0,2.0
845,845,-34.64424,-58.49637,Departamento En Alquiler En Mataderos,Apartamento,32000.0,COP,60.32,3.0
846,846,-34.566544,-58.451817,Departamento De Dos Ambiente En Alquiler En Belgrano,Apartamento,25000.0,COP,42.0,2.0
847,847,-34.561226,-58.464184,"Alquiler Departamento 4 Amb Con Dep, Cochera, Baulera, Excelentes Amenities - Belgrano R",Apartamento,160000.0,COP,144.0,4.0
848,848,-34.61549,-58.46409,Departamento - Flores,Apartamento,25900.0,COP,70.0,3.0
849,849,-34.585896,-58.420563,Departamento - Palermo,Apartamento,50000.0,COP,71.0,3.0
850,850,-34.634926,-58.466,Semipiso De 2 Amb Al Frente C/balcón. Dueño C/sin Garantía,Apartamento,25000.0,COP,45.0,2.0
851,851,-34.578297,-58.407856,Excelente Dos Ambientes En Plaza Alemania,Apartamento,38000.0,COP,50.0,2.0
852,852,-34.627,-58.468193,Departamento 2 Ambientes - Flores Mucha Luz! Transporte!,Apartamento,22000.0,COP,0.0,2.0
853,853,-34.587563,-58.39885,Alquiler Temporario Por Día Recoleta Buenos Aires,Apartamento,2000.0,COP,25.0,1.0
854,854,-34.61879,-58.518852,Departamento - Villa Real,Apartamento,18000.0,COP,45.0,0.0
855,855,-34.61512,-58.429573,Departamento 2 Ambientes,Apartamento,22000.0,COP,40.0,2.0
856,856,-34.624058,-58.384087,Departamento 2 Ambientes En Alquiler Constitución.,Apartamento,14000.0,COP,40.0,2.0
857,857,-34.555954,-58.455757,Belgrano - Excelente 3 Ambientes Con Amenities Y Cochera!!!,Apartamento,59000.0,COP,71.0,3.0
